Player,Team,MPG,True Usage,Shot Usage,Assist Usage,Turnover Usage,True TO%,Time of Possession%,Shot/Touch %,% Touches Ending Possession
Amir Johnson,TOR,26.4,0.231216044681391,0.146169078446306,0.0571210967250571,0.0279258695100279,0.120778251130924,0.0340909090909091,0.32255462184874,0.384179271708683
Marcin Gortat,WAS,29.9,0.234973779749899,0.171843485276321,0.0429608713190803,0.0201694231544978,0.0858369098712446,0.0334448160535117,0.45771999570216,0.511442999892554
Ronnie Price,LAL,22.8,0.327668184117349,0.122812341932221,0.178553363682347,0.026302478502782,0.0802716887928373,0.161572052401747,0.131927841773528,0.160182569006738
Jose Calderon,NYK,30.2,0.340337892196299,0.148061142397426,0.162107803700724,0.0301689460981496,0.0886440998487141,0.146666666666667,0.138887631122179,0.167187382084371
Alan Anderson,BKN,23.6,0.209790048892724,0.139327006039689,0.0532067874604544,0.0172562553925798,0.0822548804562404,0.038135593220339,0.351961639058413,0.395553618134263
Charles Hayes,TOR,8.8,0.178467583497053,0.0998821218074656,0.0628683693516699,0.0157170923379175,0.0880669308674593,0.0227272727272727,0.330774235523748,0.382823682498374
John Lucas III,DET,12.9,0.488,0.202285714285714,0.255238095238095,0.0304761904761905,0.0624512099921936,0.253846153846154,0.167455061494797,0.192683695994954
Tim Duncan,SAS,28.9,0.338630013519603,0.215376295628662,0.0937359170797657,0.0295178008111762,0.0871682946953767,0.0551724137931035,0.334595862358666,0.380452970210383
Vince Carter,MEM,16.5,0.279815327793167,0.199021237303786,0.0609418282548476,0.0198522622345337,0.0709477296726505,0.0424242424242424,0.334949494949495,0.368360528360528
Dirk Nowitzki,DAL,29.6,0.336791958041958,0.259868881118881,0.0590034965034965,0.0179195804195804,0.0532066754911885,0.0405405405405405,0.462384322264562,0.494268605645851
